X,Y,FID,Species,Address,Notes,Season,Inspected,Alive,Leaning,TreeThere,Flag,Info,POINT_X,POINT_Y,Watered,GlobalID,CreationDa,Creator,EditDate,Editor,GlobalID_2,CreationDate,Creator_1,EditDate_1,Editor_1
774331.923706681,2961549.05386534,4524,GLEDITSIA TRI. INERMIS 'SHADEMASTER',"83 Main St #1, Charlestown, MA 02129",Remove Small stump. Plant @ T,Fall 2019,Yes,Y,N,Y,N, ,-71.062697022,42.373819421, ,{e11e95fb-b4b6-489b-81cc-b0846fcb4a0b},2021/09/10 00:00:00+00,BostonGIS,2021/09/27 00:00:00+00,BostonGIS,23197042-c579-4adc-92fd-5129045e8cb5,2021/09/27 15:54:42.091+00,BostonGIS,2021/10/25 14:16:15.413+00,BostonGIS
775949.835497096,2932374.30545643,4525,GLEDITSIA TRI. INERMIS 'SHADEMASTER',"457 Adams St, Dorchester, MA 02122",Grind Stump. Plant @ T,Fall 2019,Yes,Y,N,Y,N, ,-71.057269999,42.29374004, ,{7dce5789-57fe-416a-b8c8-475263e30f63},2021/09/10 00:00:00+00,BostonGIS,2021/09/27 00:00:00+00,BostonGIS,0c7239c3-cd37-4629-aa47-97fbfe856568,2021/09/27 15:54:42.091+00,BostonGIS,2021/10/25 14:16:15.413+00,BostonGIS
776002.962687418,2932042.95539734,4526,ZELKOVA SERRATA 'VILLAGE GREEN',"494 Adams St, Dorchester, MA 02122",Grind Stump. Plant @ T,Fall 2019,Yes,Y,N,Y,N, ,-71.057079999,42.29283004, ,{205d8684-1729-4980-a6f5-889b8355a8c2},2021/09/10 00:00:00+00,BostonGIS,2021/09/27 00:00:00+00,BostonGIS,c664ee92-a839-4223-be17-429d03ae6a6a,2021/09/27 15:54:42.091+00,BostonGIS,2021/10/25 14:16:15.413+00,BostonGIS
776221.143025339,2930930.40972218,4527,TILIA CORDATA 'GREEN SPIRE',"581 Adams St, Dorchester, MA 02124",Grind stump Plant @ T,Fall 2019,Yes,N,N,Y,N, damage to lower trunk replace ,-71.056294999,42.28977404, ,{f77001e7-d4e3-4ea0-8e29-d54f3e502fc5},2021/09/10 00:00:00+00,BostonGIS,2021/09/27 00:00:00+00,BostonGIS,8dce499f-0edb-4af4-987e-48bf7ec5153c,2021/09/27 15:54:42.091+00,BostonGIS,2021/10/25 14:16:15.413+00,BostonGIS
773316.901130423,2924452.80916034,4528,ZELKOVA SERRATA 'VILLAGE GREEN',"1200 Adams St, Dorchester, MA 02124",Grind Stump. Plant @ T ON WASHINGTON ST AT INTERSECTION,Fall 2019,Yes,Y,N,Y,N, ,-71.06715,42.27204004, ,{bdb1b768-2324-4701-b10c-383c562c2c85},2021/09/10 00:00:00+00,BostonGIS,2021/09/27 00:00:00+00,BostonGIS,023f137c-0099-4397-bdb3-13a6e3d96f16,2021/09/27 15:54:42.091+00,BostonGIS,2021/10/25 14:16:15.413+00,BostonGIS
777394.421518669,2931383.32679534,4529,ACER CAMPESTRE,"40 Boutwell St, Dorchester, MA 02122",Plant @ T,Fall 2019,Yes,Y,N,Y,N, ,-71.05195,42.29100004, ,{db5bb6e6-fad2-4a4a-a2d9-c325817995e3},2021/09/10 00:00:00+00,BostonGIS,2021/09/27 00:00:00+00,BostonGIS,4ae6e7ca-2256-4129-8830-1e19ef176a62,2021/09/27 15:54:42.091+00,BostonGIS,2021/10/25 14:16:15.413+00,BostonGIS
774866.451509014,2928913.97182593,4530,KOELREUTERIA PANICULATA,"29 Carruth St, Dorchester, MA 02124",On side. Plant @ T,Fall 2019,Yes,Y,N,Y,N, ,-71.06134,42.284260041, ,{00da6ee9-a64c-431b-b131-1eb095a37cf7},2021/09/10 00:00:00+00,BostonGIS,2021/09/27 00:00:00+00,BostonGIS,134dcd03-5707-457a-a453-f8706b1586cc,2021/09/27 15:54:42.091+00,BostonGIS,2021/10/25 14:16:15.413+00,BostonGIS
772491.385721087,2926606.01581192,4531,ACER GINNALA FLAME,"11 Clancy Rd, Dorchester, MA 02124",Plant @ T,Fall 2019,Yes,Y,N,Y,N, ,-71.07016,42.277960041, ,{0708f6d6-0d14-4ca6-b141-133c2f866925},2021/09/10 00:00:00+00,BostonGIS,2021/09/27 00:00:00+00,BostonGIS,e0fd5f9a-80ff-4a6e-9f79-cc0f03e6d0b6,2021/09/27 15:54:42.091+00,BostonGIS,2021/10/25 14:16:15.413+00,BostonGIS
774531.000736341,2939444.11152676,4532,KOELREUTERIA PANICULATA,"113 Cushing Ave, Dorchester, MA 02125",Remove small stump. Plant @ T,Fall 2019,Yes,Y,N,Y,N, ,-71.06238,42.31316004, ,{1ec96c33-0b9f-4939-b4e9-6c9fbbbb73ec},2021/09/10 00:00:00+00,BostonGIS,2021/09/27 00:00:00+00,BostonGIS,39366071-c4f2-49ec-ad43-a17a78e10bd3,2021/09/27 15:54:42.091+00,BostonGIS,2021/10/25 14:16:15.413+00,BostonGIS
774994.837079003,2939187.75409985,4533,QUERCUS PALUSTRIS,"139 Cushing Ave, Dorchester, MA 02125",Remove small dead tree Plant @ T,Fall 2019,Yes,Y,N,Y,N, ,-71.06067,42.312450041, ,{4b5a4df5-72db-4625-84e8-c8b1947ae271},2021/09/10 00:00:00+00,BostonGIS,2021/09/27 00:00:00+00,BostonGIS,91a4fa8c-f658-4e22-8c2c-707e52efcd61,2021/09/27 15:54:42.091+00,BostonGIS,2021/10/25 14:16:15.413+00,BostonGIS
774611.079316333,2932537.216876,4534,LIRIODENDRON 'EMERALD CITY',"1653 Dorchester Ave, Dorchester, MA 02124",Grind stump Plant @ T,Fall 2019,Yes,Y,N,Y,N, ,-71.062215,42.29420604, ,{b8a9393f-369a-4550-835f-60b0da81443b},2021/09/10 00:00:00+00,BostonGIS,2021/09/27 00:00:00+00,BostonGIS,e5820346-d034-43cb-be79-9d165848c37d,2021/09/27 15:54:42.091+00,BostonGIS,2021/10/25 14:16:15.413+00,BostonGIS
774689.539461255,2932168.82259968,4535,ULMUS CARPINIFOLIA 'ACCOLADE',"1676 Dorchester Ave, Dorchester, MA 02122",Grind stump Plant @ T,Fall 2019,Yes,Y,N,Y,N, ,-71.061931999,42.29319404, ,{0089c0fb-2f94-4d26-90a1-120e32daac8b},2021/09/10 00:00:00+00,BostonGIS,2021/09/27 00:00:00+00,BostonGIS,c684881c-62ac-4c3c-ac22-a7f885055634,2021/09/27 15:54:42.091+00,BostonGIS,2021/10/25 14:16:15.413+00,BostonGIS
774230.37863417,2930532.39312975,4536,MALUS 'ROYAL RAINDROPS',"1813 Dorchester Ave, Dorchester, MA 02124",Plant @ T,Fall 2019,Yes,Y,N,Y,N, ,-71.06366,42.28871004, ,{7f5453ff-be36-4ca1-96c1-4aec7a2e11e4},2021/09/10 00:00:00+00,BostonGIS,2021/09/27 00:00:00+00,BostonGIS,85b5db0f-4090-49e1-b037-28e4ec6a0e06,2021/09/27 15:54:42.091+00,BostonGIS,2021/10/25 14:16:15.413+00,BostonGIS
774230.37863417,2930532.39312975,4537,MALUS 'ROYAL RAINDROPS',"1813 Dorchester Ave, Dorchester, MA 02124",Plant @ T,Fall 2019,Yes,Y,N,Y,N, ,-71.06366,42.28871004, ,{821b393a-b8ed-4a24-b536-c6b55c41ef7c},2021/09/10 00:00:00+00,BostonGIS,2021/09/27 00:00:00+00,BostonGIS,a1e9858c-d9c2-44fa-8934-fb8bd4888680,2021/09/27 15:54:42.091+00,BostonGIS,2021/10/25 14:16:15.413+00,BostonGIS
774075.292330176,2929852.31509359,4538,CARPINUS BETULUS 'FASTIGIATE',"1879 Dorchester Ave, Dorchester, MA 02124",Plant @ T Reset grate REAR,Fall 2019,Yes,N,N,N,N, nothing planted. pit marked,-71.064246,42.28684604, ,{5e8f1718-f15c-4d57-9acb-0db01c6f9331},2021/09/10 00:00:00+00,BostonGIS,2021/09/27 00:00:00+00,BostonGIS,4dd74749-98bc-4c65-87f3-f2ae0f2dbfb7,2021/09/27 15:54:42.091+00,BostonGIS,2021/10/25 14:16:15.413+00,BostonGIS
773021.307233423,2924567.92605609,4539,TILIA CORDATA 'GREEN SPIRE',"2297 Dorchester Ave, Dorchester, MA 02124",Plant @ T ON SIDE near intersection,Fall 2019,Yes,N,N,N,N, no tree planted. no empty pits at address,-71.068239999,42.27236004, ,{5c97fa4a-51fc-4ce6-8aaf-09eed9789f34},2021/09/10 00:00:00+00,BostonGIS,2021/09/27 00:00:00+00,BostonGIS,ceae9b60-8edc-4d16-9ea4-ef6b62d5d4b2,2021/09/27 15:54:42.091+00,BostonGIS,2021/10/25 14:16:15.413+00,BostonGIS
775789.865016505,2929829.7974221,4540,PRUNUS ROSACEAE 'OKAME',"86 Elmer Rd, Dorchester, MA 02124",Grind stump Plant @ T,Fall 2019,Yes,Y,N,Y,N, ,-71.05791,42.28676004, ,{b2dbc8d2-4627-407f-a4ad-71ed982cb085},2021/09/10 00:00:00+00,BostonGIS,2021/09/27 00:00:00+00,BostonGIS,517e79a9-c8cd-4e86-bef5-1efc79967dd4,2021/09/27 15:54:42.091+00,BostonGIS,2021/10/25 14:16:15.413+00,BostonGIS
775212.528244674,2929495.18719892,4541,ACER GINNALA FLAME,"24 Fossdale Rd, Dorchester, MA 02124",Grind stump Plant @ T,Fall 2019,Yes,Y,N,Y,N, ,-71.06005,42.28585004, ,{8cb56c9b-81d4-46ca-b292-bfb7fb536e3d},2021/09/10 00:00:00+00,BostonGIS,2021/09/27 00:00:00+00,BostonGIS,194f99df-c74b-452a-8025-d605d8668338,2021/09/27 15:54:42.091+00,BostonGIS,2021/10/25 14:16:15.413+00,BostonGIS
775700.510864511,2934020.20997301,4542,ACER GINNALA FLAME,"60 Gibson St, Dorchester, MA 02122",Plant @ T,Fall 2019,Yes,N,N,Y,N, ,-71.05816,42.29826004, ,{41adb2e3-9128-4a43-a23d-98682d528a8e},2021/09/10 00:00:00+00,BostonGIS,2021/09/27 00:00:00+00,BostonGIS,d1911ab6-6b10-4293-ada1-6c135d0ca836,2021/09/27 15:54:42.091+00,BostonGIS,2021/10/25 14:16:15.413+00,BostonGIS
775700.510864511,2934020.20997301,4543,MALUS 'ROYAL RAINDROPS',"60 Gibson St, Dorchester, MA 02122",Plant @ T,Fall 2019,Yes,Y,N,Y,N, ,-71.05816,42.29826004, ,{7cd6214c-5775-41d5-87ce-4b163c157de4},2021/09/10 00:00:00+00,BostonGIS,2021/09/27 00:00:00+00,BostonGIS,9bc18974-2106-432d-8f4c-89d9106019c5,2021/09/27 15:54:42.091+00,BostonGIS,2021/10/25 14:16:15.413+00,BostonGIS
775700.510864511,2934020.20997301,4544,ACER GINNALA FLAME,"60 Gibson St, Dorchester, MA 02122",Plant @ T,Fall 2019,Yes,Y,N,Y,N, ,-71.05816,42.29826004, ,{55debdc9-b71d-486e-87de-695de1acde91},2021/09/10 00:00:00+00,BostonGIS,2021/09/27 00:00:00+00,BostonGIS,d791a9fc-7028-45f2-878a-20145726f6d9,2021/09/27 15:54:42.091+00,BostonGIS,2021/10/25 14:16:15.413+00,BostonGIS
776023.456084758,2928096.35436668,4545,KOELREUTERIA PANICULATA,"11 Granville St, Dorchester, MA 02124",Plant @ T,Fall 2019,Yes,Y,N,Y,N, ,-71.05708,42.282000041, ,{4d9d00eb-93e1-42be-ad19-f70652cd19ff},2021/09/10 00:00:00+00,BostonGIS,2021/09/27 00:00:00+00,BostonGIS,96473432-046d-4c5e-a4e3-11679d60b6de,2021/09/27 15:54:42.091+00,BostonGIS,2021/10/25 14:16:15.413+00,BostonGIS
776786.108430848,2931292.67802651,4546,PRUNUS SUB AUTUMNALIS,"46 Manor St, Dorchester, MA 02122",Plant @ T,Fall 2019,Yes,Y,N,Y,N, ,-71.0542,42.290760041, ,{4031bbba-5069-4844-bd7b-d9602a71c28c},2021/09/10 00:00:00+00,BostonGIS,2021/09/27 00:00:00+00,BostonGIS,5b8a28ac-b2be-42bb-9ad0-50435cb53caa,2021/09/27 15:54:42.091+00,BostonGIS,2021/10/25 14:16:15.413+00,BostonGIS
773784.709906086,2924535.36083251,4547,QUERCUS PALUSTRIS,"10 Medway St, Dorchester, MA 02124",Cut pit Plant @ T,Fall 2019,Yes,Y,N,Y,N, ,-71.06542,42.27226004, ,{f646ea0a-b248-4e4d-b2f0-6a381d4f46ff},2021/09/10 00:00:00+00,BostonGIS,2021/09/27 00:00:00+00,BostonGIS,4f68136c-f4ea-41f1-be63-a3ce79b4a3dd,2021/09/27 15:54:42.091+00,BostonGIS,2021/10/25 14:16:15.413+00,BostonGIS
773784.709906086,2924535.36083251,4548,QUERCUS PALUSTRIS,"10 Medway St, Dorchester, MA 02124",Cut pit Plant @ T,Fall 2019,Yes,Y,N,Y,N, ,-71.06542,42.27226004, ,{5c23aa15-37ab-48f0-9ed8-c602027ecae3},2021/09/10 00:00:00+00,BostonGIS,2021/09/27 00:00:00+00,BostonGIS,adfe23ef-76af-4be1-8c4d-5973f97a3f12,2021/09/27 15:54:42.091+00,BostonGIS,2021/10/25 14:16:15.413+00,BostonGIS
774995.292458668,2940674.61267467,4549,MALUS 'GOLDEN RAINDROPS',"19 Morrill St, Dorchester, MA 02125",Cut pit Plant @ T,Fall 2019,Yes,Y,N,Y,N, ,-71.06064,42.316530041, ,{29c16de5-8192-4fea-978e-47de93ed5e1c},2021/09/10 00:00:00+00,BostonGIS,2021/09/27 00:00:00+00,BostonGIS,22b71481-9e18-4265-9414-7827c3268cf2,2021/09/27 15:54:42.091+00,BostonGIS,2021/10/25 14:16:15.413+00,BostonGIS
779321.279541597,2929790.06324959,4550,QUERCUS BICOLOR,"379 Neponset Ave, Dorchester, MA 02122",Remove small stump. Plant @ T,Fall 2019,Yes,Y,N,Y,N, ,-71.04486,42.28660004, ,{944dad2d-9bbe-4e27-8c61-0b5f6a6a550d},2021/09/10 00:00:00+00,BostonGIS,2021/09/27 00:00:00+00,BostonGIS,384becaa-e2a3-4775-bed3-25d9deb39d44,2021/09/27 15:54:42.091+00,BostonGIS,2021/10/25 14:16:15.413+00,BostonGIS
770083.505038172,2929753.55183968,4551,ULMUS CARPINIFOLIA 'ACCOLADE',"172 Norfolk St, Dorchester, MA 02124",Grind Stump. Plant @ T,Fall 2019,Yes,Y,N,Y,N, ,-71.079,42.28663004, ,{383011db-04b1-43bc-a7fa-cbbac571ff6e},2021/09/10 00:00:00+00,BostonGIS,2021/09/27 00:00:00+00,BostonGIS,2196c9a5-bdd8-44c6-924a-751e99ce0411,2021/09/27 15:54:42.091+00,BostonGIS,2021/10/25 14:16:15.413+00,BostonGIS
773166.082534418,2933380.41105576,4552,LIQUIDAMBAR STYR. 'HAPPI DAZE',"336 Park St, Dorchester, MA 02124",Grind Stump. Plant @ T,Fall 2019,Yes,Y,N,Y,N, ,-71.06754,42.29654004, ,{59235515-0079-4acc-a316-9751f56bf081},2021/09/10 00:00:00+00,BostonGIS,2021/09/27 00:00:00+00,BostonGIS,24c098f4-cc8b-482e-b680-b2a34930f75f,2021/09/27 15:54:42.091+00,BostonGIS,2021/10/25 14:16:15.413+00,BostonGIS
775511.83670117,2939113.89335518,4553,AMELANCHIER X CUMULUS,"100 Pleasant St, Dorchester, MA 02125",Grind stump Plant @ T,Fall 2019,Yes,Y,N,Y,N, ,-71.058759999,42.31224004, ,{681b2f3a-60fe-4c10-b9e7-1c2131caea21},2021/09/10 00:00:00+00,BostonGIS,2021/09/27 00:00:00+00,BostonGIS,5e3f8e37-bf47-4e8d-90e4-621b39ba7ed2,2021/09/27 15:54:42.091+00,BostonGIS,2021/10/25 14:16:15.413+00,BostonGIS
777727.449067846,2928258.32320283,4554,PRUNUS SUB AUTUMNALIS,"22 Rita Rd, Dorchester, MA 02124",Plant @ T,Fall 2019,Yes,Y,N,Y,N, ,-71.05078,42.28242004, ,{987d5a95-8b8a-457c-a7c3-dacb3cb2ca2f},2021/09/10 00:00:00+00,BostonGIS,2021/09/27 00:00:00+00,BostonGIS,c86f6283-4875-45ed-b063-853cb1090207,2021/09/27 15:54:42.091+00,BostonGIS,2021/10/25 14:16:15.413+00,BostonGIS
771801.611182004,2931073.14336059,4555,CELTIS OCCIDENTALIS,"329 Talbot Ave, Dorchester, MA 02124",Plant @ T,Fall 2019,Yes,N,N,Y,N, 1/2 dead,-71.072626092,42.290227635, ,{6d03569e-da0e-4a0c-83dd-4345f8e408a6},2021/09/10 00:00:00+00,BostonGIS,2021/09/27 00:00:00+00,BostonGIS,801431be-5ee3-4ce5-b8bf-3262e09dd711,2021/09/27 15:54:42.091+00,BostonGIS,2021/10/25 14:16:15.413+00,BostonGIS
773753.875650167,2930056.21002701,4556,TILIA CORDATA 'GREEN SPIRE',"515 Talbot Ave, Dorchester, MA 02124",Plant @ T,Fall 2019,Yes,Y,N,Y,N, ,-71.065429999,42.28741004, ,{62d3c507-e470-49ad-8c61-8b7062a4574b},2021/09/10 00:00:00+00,BostonGIS,2021/09/27 00:00:00+00,BostonGIS,3a66ddfb-ddb9-45da-a47d-820803fe481f,2021/09/27 15:54:42.091+00,BostonGIS,2021/10/25 14:16:15.413+00,BostonGIS
776814.175631925,2932134.64386226,4557,PRUNUS X YEDOENSIS,"82 Train St, Dorchester, MA 02122",Plant @ T,Fall 2019,Yes,N,N,Y,N, ,-71.05408,42.29307004, ,{a50f3d8b-5ae3-4d72-a067-37bf5759ae85},2021/09/10 00:00:00+00,BostonGIS,2021/09/27 00:00:00+00,BostonGIS,ffe57415-4245-4bb2-b9b7-15c9e71a388b,2021/09/27 15:54:42.091+00,BostonGIS,2021/10/25 14:16:15.413+00,BostonGIS
776844.413104251,2932043.69588143,4558,PRUNUS X YEDOENSIS,"88 Train St, Dorchester, MA 02122",Cut pit Plant @ T,Fall 2019,Yes,Y,N,Y,N, ,-71.05397,42.29282004, ,{72849c6a-8056-43db-b51a-61290fb2fda6},2021/09/10 00:00:00+00,BostonGIS,2021/09/27 00:00:00+00,BostonGIS,f5202b0f-25e9-4853-a581-0ff483803fcf,2021/09/27 15:54:42.091+00,BostonGIS,2021/10/25 14:16:15.413+00,BostonGIS
772758.453100339,2930524.91053317,4559,QUERCUS PALUSTRIS,"48 Welles Ave, Dorchester, MA 02124",Grind Stump. Plant @ T,Fall 2019,Yes,Y,N,Y,N, ,-71.0691,42.288710041, ,{212a6bae-ea4e-4b2d-a498-4bd6a2cf4765},2021/09/10 00:00:00+00,BostonGIS,2021/09/27 00:00:00+00,BostonGIS,84b53276-c038-4b6d-b93d-9d663dfbd55e,2021/09/27 15:54:42.091+00,BostonGIS,2021/10/25 14:16:15.413+00,BostonGIS
776848.738883004,2930698.99417451,4560,PYRUS CALLERYANA 'CHANTICLEER',"33 Westglow St, Dorchester, MA 02122",Cut pit Plant @ T,Fall 2019,Yes,Y,N,Y,N, ,-71.05398,42.28913004, ,{7bcbd0e8-ea3e-46ec-80e7-4c6b6ceae555},2021/09/10 00:00:00+00,BostonGIS,2021/09/27 00:00:00+00,BostonGIS,6355fb45-dcf7-4fa3-b49f-c69662e583af,2021/09/27 15:54:42.091+00,BostonGIS,2021/10/25 14:16:15.413+00,BostonGIS
776848.738883004,2930698.99417451,4561,ACER RUBRUM OCT. GLORY,"33 Westglow St, Dorchester, MA 02122",Cut pit Plant @ T ON SIDE,Fall 2019,Yes,Y,N,Y,N, ,-71.05398,42.28913004, ,{6bf906bf-6575-4f0b-8d97-ddfc71d42b3b},2021/09/10 00:00:00+00,BostonGIS,2021/09/27 00:00:00+00,BostonGIS,421bc2f0-fd87-44f9-8755-61b2c9550ec5,2021/09/27 15:54:42.091+00,BostonGIS,2021/10/25 14:16:15.413+00,BostonGIS
776848.738883004,2930698.99417451,4562,PYRUS CALLERYANA 'CHANTICLEER',"33 Westglow St, Dorchester, MA 02122",Cut pit plant @ t ON SIDE,Fall 2019,Yes,Y,N,Y,N, ,-71.05398,42.28913004, ,{4345e21c-6a48-44e0-8382-9d23815b6aa4},2021/09/10 00:00:00+00,BostonGIS,2021/09/27 00:00:00+00,BostonGIS,ef8ddfd5-0776-448f-b76a-ff3a9411a51d,2021/09/27 15:54:42.091+00,BostonGIS,2021/10/25 14:16:15.413+00,BostonGIS
776848.738883004,2930698.99417451,4563,GINKGO BILOBA,"33 Westglow St, Dorchester, MA 02122",Cut pit plant @ t ON SIDE,Fall 2019,Yes,Y,N,Y,N, ,-71.05398,42.28913004, ,{b997617b-2337-4044-9f9c-fa533a4ffdf8},2021/09/10 00:00:00+00,BostonGIS,2021/09/27 00:00:00+00,BostonGIS,78158871-c50d-40bc-8637-e99ae4880f1c,2021/09/27 15:54:42.091+00,BostonGIS,2021/10/25 14:16:15.413+00,BostonGIS
774831.057879001,2932113.42900968,4564,QUERCUS BICOLOR,"12 Whitten St, Dorchester, MA 02122",Plant @ T,Fall 2019,Yes,Y,N,Y,N, ,-71.06141,42.293040041, ,{4c9c917d-f763-48c7-9aaa-61fe7ce8afa4},2021/09/10 00:00:00+00,BostonGIS,2021/09/27 00:00:00+00,BostonGIS,fdb5a802-87f4-425a-aab0-817720f85bea,2021/09/27 15:54:42.091+00,BostonGIS,2021/10/25 14:16:15.413+00,BostonGIS
769470.049244091,2934884.16657843,4565,QUERCUS BICOLOR,"67 Fowler St #A, Dorchester, MA 02121",Plant @ T,Fall 2019,Yes,Y,N,Y,N, ,-71.081174,42.30071704, ,{7218da08-4a5e-45c9-8b23-4b54d6e7370e},2021/09/10 00:00:00+00,BostonGIS,2021/09/27 00:00:00+00,BostonGIS,e710030e-d0e7-4d02-8c70-0727222f8b9e,2021/09/27 15:54:42.091+00,BostonGIS,2021/10/25 14:16:15.413+00,BostonGIS
772699.24751009,2924189.48554,4566,QUERCUS BICOLOR 'LONG',"1241-1251 Adams St, Mattapan, MA 02126",Plant @ T near condo entrance,Fall 2019,Yes,N,N,N,N, no tree planted. pit marked,-71.069437,42.27132604, ,{b1cbcab0-043f-4de4-9477-1f2db9307e5b},2021/09/10 00:00:00+00,BostonGIS,2021/09/27 00:00:00+00,BostonGIS,753075cd-5135-45f5-a787-9a7cd1340f89,2021/09/27 15:54:42.091+00,BostonGIS,2021/10/25 14:16:15.413+00,BostonGIS
769997.240118846,2939668.74985701,4567,PRUNUS X YEDOENSIS,"312 Blue Hill Ave, Dorchester, MA 02121",Plant @ T,Fall 2019,Yes,Y,N,Y,N, has buds,-71.079138002,42.313839065, ,{618069f7-93d4-415d-b54c-38370f3eaa2b},2021/09/10 00:00:00+00,BostonGIS,2021/09/27 00:00:00+00,BostonGIS,e008ae89-5a9c-495e-8a73-7194954f4a84,2021/09/27 15:54:42.091+00,BostonGIS,2021/10/25 14:16:15.413+00,BostonGIS
771018.511370257,2925651.14173742,4568,PRUNUS ROSACEAE 'OKAME',"23 Clearwater Dr, Mattapan, MA 02126",Plant @ T,Fall 2019,Yes,Y,N,Y,N, ,-71.07562,42.27536004, ,{9daff404-f1c0-4b93-b932-8dcfdc4d75d6},2021/09/10 00:00:00+00,BostonGIS,2021/09/27 00:00:00+00,BostonGIS,c13a1d9c-f829-4235-8421-6719a861b9c2,2021/09/27 15:54:42.091+00,BostonGIS,2021/10/25 14:16:15.413+00,BostonGIS
781573.111324012,2964502.99119893,4569,MALUS 'GOLDEN RAINDROPS',"89 Falcon St, East Boston, MA 02128",Plant @ T,Fall 2019,Yes,Y, ,Y,N, ,-71.03584,42.38182004, ,{fdc9e99b-b741-4995-9981-b292cbf9d527},2021/09/10 00:00:00+00,BostonGIS,2021/09/27 00:00:00+00,BostonGIS,62fa8b6d-38e0-49cc-b0b8-c45781b2ed43,2021/09/27 15:54:42.091+00,BostonGIS,2021/10/25 14:16:15.413+00,BostonGIS
789626.634915084,2968352.90082192,4570,PRUNUS SUB AUTUMNALIS,"123 Faywood Ave, East Boston, MA 02128",Plant @ T,Fall 2019,Yes,Y, ,Y,N, ,-71.00595,42.39226004, ,{6f3ff51e-cf40-431d-bdff-3fb37f794f1a},2021/09/10 00:00:00+00,BostonGIS,2021/09/27 00:00:00+00,BostonGIS,23c6e6a7-7ee7-4d67-8841-901c39f5cd5a,2021/09/27 15:54:42.091+00,BostonGIS,2021/10/25 14:16:15.413+00,BostonGIS
782495.72922942,2958844.77416892,4571,ACER GINNALA FLAME,"21 Lamson St, East Boston, MA 02128",Cut Pit. Plant @ T,Fall 2019,Yes,Y,N,Y,N, ,-71.03254,42.366280041, ,{0efda676-abc4-4795-97bf-0e4a3ba89f8e},2021/09/10 00:00:00+00,BostonGIS,2021/09/27 00:00:00+00,BostonGIS,1ccc258c-a710-4f9a-bab1-83d529b43ffa,2021/09/27 15:54:42.091+00,BostonGIS,2021/10/25 14:16:15.413+00,BostonGIS
781316.218137011,2962682.20153342,4572,LIQUIDAMBAR STYR. 'HAPPI DAZE',"127 Marion St, East Boston, MA 02128",Cut pit. Plant @ T. ON SIDE,Fall 2019,Yes,Y, ,Y,N, ,-71.036827402,42.376827622, ,{3cf7d091-fcb7-46bc-9cdd-088bdd427b1e},2021/09/10 00:00:00+00,BostonGIS,2021/09/27 00:00:00+00,BostonGIS,88b0d10c-3e4b-40a8-8695-4f82b8cb996f,2021/09/27 15:54:42.091+00,BostonGIS,2021/10/25 14:16:15.413+00,BostonGIS
781316.218137011,2962682.20153342,4573,ACER CAMPESTRE,"127 Marion St, East Boston, MA 02128",Cut pit. Plant @ T. ON SIDE,Fall 2019,Yes,Y, ,Y,N, ,-71.036827402,42.376827622, ,{7b676c25-2255-4f91-b560-0a4c147605e8},2021/09/10 00:00:00+00,BostonGIS,2021/09/27 00:00:00+00,BostonGIS,95da3c6c-f795-4fc0-b94c-828a49f4af4b,2021/09/27 15:54:42.091+00,BostonGIS,2021/10/25 14:16:15.413+00,BostonGIS
781316.218137011,2962682.20153342,4574,LIQUIDAMBAR STYR. 'HAPPI DAZE',"127 Marion St, East Boston, MA 02128",Cut pit. Plant @ T. ON SIDE,Fall 2019,Yes,Y, ,Y,N, ,-71.036827402,42.376827622, ,{b92fba88-00bb-4953-b433-3d33a63036f5},2021/09/10 00:00:00+00,BostonGIS,2021/09/27 00:00:00+00,BostonGIS,60768b2c-ed5b-4236-96ba-486f8eba64eb,2021/09/27 15:54:42.091+00,BostonGIS,2021/10/25 14:16:15.413+00,BostonGIS
781316.218137011,2962682.20153342,4575,ACER CAMPESTRE,"127 Marion St, East Boston, MA 02128",Cut pit. Plant @ T. ON SIDE,Fall 2019,Yes,Y, ,Y,N, ,-71.036827402,42.376827622, ,{d33188a4-5708-4d0a-9ae2-b40c77d29cee},2021/09/10 00:00:00+00,BostonGIS,2021/09/27 00:00:00+00,BostonGIS,1781a7cb-7975-4ee9-8b53-612e857ba94b,2021/09/27 15:54:42.091+00,BostonGIS,2021/10/25 14:16:15.413+00,BostonGIS
781316.218137011,2962682.20153342,4576,LIQUIDAMBAR STYR. 'HAPPI DAZE',"127 Marion St, East Boston, MA 02128",Cut pit. Plant @ T. ON SIDE,Fall 2019,Yes,Y, ,Y,N, ,-71.036827402,42.376827622, ,{598ea730-9487-42bf-a22c-d74054b0043e},2021/09/10 00:00:00+00,BostonGIS,2021/09/27 00:00:00+00,BostonGIS,a633708d-ced4-4c04-ac46-4c2cb714ce1b,2021/09/27 15:54:42.091+00,BostonGIS,2021/10/25 14:16:15.413+00,BostonGIS
781316.218137011,2962682.20153342,4577,ACER GINNALA FLAME,"127 Marion St, East Boston, MA 02128",Cut pit. Plant @ T. ON SIDE,Fall 2019,Yes,Y, ,Y,N, ,-71.036827402,42.376827622, ,{35657b71-f065-4d2b-b35b-8894d4c3ee59},2021/09/10 00:00:00+00,BostonGIS,2021/09/27 00:00:00+00,BostonGIS,d2a34228-6f61-483f-9358-6485fdc5a1c6,2021/09/27 15:54:42.091+00,BostonGIS,2021/10/25 14:16:15.413+00,BostonGIS
