,Unnamed: 0,electricity-kWh,startDay,endDay,RH-%,T-C,Tdew-C,pressure-mbar,solarRadiation-W/m2,windDirection,windSpeed-m/s,humidityRatio-kg/kg,coolingDegrees,heatingDegrees,dehumidification,occupancy
837,2014-07-30,4394.86719804816,2014-07-30,2014-07-31,57.1381944444444,21.9946527777778,12.3909375,1013.80243055556,281.100694444444,228.388888888889,1.14722222222222,0.00891512211810054,9.99465277777778,0.0,0.00042898103349299,0.5
838,2014-07-31,4474.38308135234,2014-07-31,2014-08-01,60.6315972222222,22.9068055555556,14.4498958333333,1017.20208333333,264.208333333333,190.642361111111,1.53472222222222,0.0101399227847104,10.9068055555556,0.0,0.00127992278471037,0.5
839,2014-08-01,4400.36706470884,2014-08-01,2014-08-02,70.1027777777778,24.0213888888889,17.9859722222222,1020.80416666667,220.881944444444,185.350694444444,1.41597222222222,0.0126711232949769,12.0213888888889,0.0,0.00381112329497691,0.5
840,,,,,,,,,,,,,,,,
841,2014-08-03,3088.74474761263,2014-08-03,2014-08-04,80.6916666666667,19.5964236111111,16.1026736111111,1017.83576388889,184.715277777778,126.604166666667,0.883680555555555,0.0112576909188082,7.59642361111111,0.0,0.00239769091880818,0.5
842,2014-08-04,4362.31272434629,2014-08-04,2014-08-05,71.9131944444445,24.1960069444444,18.2043055555556,1014.87222222222,259.454861111111,208.996527777778,1.03888888888889,0.0129237162034172,12.1960069444444,0.0,0.00406371620341717,0.5
843,2014-08-05,4327.94259454496,2014-08-05,2014-08-06,66.815625,26.0183333333333,18.7889583333333,1012.996875,243.444444444444,198.829861111111,1.16979166666667,0.0134431192641849,14.0183333333333,0.0,0.00458311926418492,0.5
844,2014-08-06,4200.52103445679,2014-08-06,2014-08-07,60.8746527777778,24.0836805555555,15.6185416666667,1008.29027777778,203.420138888889,289.28125,2.12395833333333,0.0111288401804022,12.0836805555556,0.0,0.00233384211195732,0.5
845,2014-08-07,4077.90390965156,2014-08-07,2014-08-08,60.6975694444444,20.8122569444444,12.8123958333333,1010.20868055556,211.46875,262.03125,2.09340277777778,0.00917817292729534,8.81225694444445,0.0,0.000397050601986112,0.5
846,2014-08-08,3799.76531101577,2014-08-08,2014-08-09,57.5690972222222,22.0050694444444,12.5845486111111,1013.46319444444,281.350694444445,277.513888888889,2.21493055555556,0.00900091016102125,10.0050694444444,0.0,0.000281005180399276,0.5
847,2014-08-09,2844.48442563973,2014-08-09,2014-08-10,56.5350694444445,23.3422569444444,13.8495833333333,1015.96423611111,276.15625,179.274305555556,1.46909722222222,0.00976280240762922,11.3422569444444,0.0,0.000916783772069549,0.5
848,2014-08-10,2914.86721552722,2014-08-10,2014-08-11,53.7420138888889,23.9640625,13.42625,1017.76111111111,256.291666666667,190.708333333333,1.24861111111111,0.00948995475124209,11.9640625,0.0,0.000682277586255632,0.5
849,2014-08-11,4130.21849026531,2014-08-11,2014-08-12,58.2944444444445,24.3937847222222,15.20125,1018.43993055556,252.982638888889,179.423611111111,1.29305555555556,0.0106391208528119,12.3937847222222,0.0,0.00177912085281188,0.5
850,2014-08-12,4280.51615949161,2014-08-12,2014-08-13,63.4409722222222,23.7962847222222,15.8723263888889,1017.24930555556,223.076388888889,148.09375,1.10625,0.0111372902480977,11.7962847222222,0.0,0.00227729024809769,0.5
851,2014-08-13,4133.89293891005,2014-08-13,2014-08-14,91.9802083333333,19.5613888888889,18.2115972222222,1007.86111111111,32.4548611111111,116.302083333333,2.44548611111111,0.0130106736259739,7.56138888888889,0.0,0.00415067362597393,0.5
852,2014-08-14,4102.21856649034,2014-08-14,2014-08-15,66.8041666666667,19.6897569444444,12.6567708333333,1006.52951388889,272.791666666667,250.215277777778,2.74791666666667,0.00919319967281874,7.68975694444444,0.0,0.000797562586400397,0.5
853,2014-08-15,4079.14863157086,2014-08-15,2014-08-16,66.0871527777778,18.5473611111111,11.8375694444444,1010.12847222222,201.888888888889,254.767361111111,1.88090277777778,0.00859733306676961,6.54736111111111,0.0,0.000123791338412022,0.5
854,2014-08-16,3498.59623825923,2014-08-16,2014-08-17,58.3527777777778,20.7503125,11.8408333333333,1012.07395833333,239.402777777778,206.465277777778,1.72569444444444,0.00857646502938018,8.7503125,0.0,5.23870613936943e-05,0.5
855,2014-08-17,3300.83542739041,2014-08-17,2014-08-18,64.4506944444444,21.8767013888889,14.6264583333333,1008.05625,195.597222222222,239.621527777778,2.01805555555556,0.0103634019729077,9.87670138888889,0.0,0.00151581596872562,0.5
856,2014-08-18,4614.40918038972,2014-08-18,2014-08-19,57.9472222222222,20.1847569444444,11.111875,1008.14375,256.305555555556,279.701388888889,2.42395833333333,0.00823195700911245,8.18475694444444,0.0,8.21670679419557e-05,0.5
857,,,,,,,,,,,,,,,,
858,2014-08-20,4768.07882226072,2014-08-20,2014-08-21,65.7878472222222,20.6225,13.6215625,1014.58541666667,277.322916666667,130.725694444444,1.1375,0.00962998884263327,8.6225,0.0,0.000806102592364226,0.5
859,2014-08-21,4587.53857400082,2014-08-21,2014-08-22,79.834375,19.8344791666667,16.0739583333333,1016.85729166667,196.756944444444,143.635416666667,1.27534722222222,0.0112673984998236,7.83447916666667,0.0,0.00240739849982357,0.5
860,2014-08-22,4480.38289841637,2014-08-22,2014-08-23,82.5065972222222,19.5292013888889,16.3826736111111,1017.31458333333,139.704861111111,106.878472222222,1.696875,0.0114712655607752,7.52920138888889,0.0,0.00261126556077525,0.5
861,,,,,,,,,,,,,,,,
862,2014-08-24,3444.38832854293,2014-08-24,2014-08-25,60.0829861111111,21.78375,13.1295138888889,1018.47569444444,267.538194444444,182.895833333333,0.778819444444445,0.00927569068323107,9.78375,0.0,0.000417665743161423,0.5
863,,,,,,,,,,,,,,,,
864,,,,,,,,,,,,,,,,
865,2014-08-27,5054.75022427551,2014-08-27,2014-08-28,66.8770833333333,25.5066319444444,18.5244097222222,1011.69270833333,231.930555555556,203.027777777778,1.90069444444444,0.0133084336441377,13.5066319444444,0.0,0.00444843364413771,0.5
866,,,,,,,,,,,,,,,,
867,2014-08-29,4879.77657345496,2014-08-29,2014-08-30,65.1659722222222,18.5092361111111,11.7479166666667,1019.56006944444,245.451388888889,170.472222222222,2.01215277777778,0.00847909339229475,6.50923611111111,0.00670138888888894,0.000125820101099405,0.5
868,2014-08-30,3767.62220950425,2014-08-30,2014-08-31,67.7135416666667,20.3577430555556,13.7122916666667,1022.09826388889,252.836805555556,178.0,1.37222222222222,0.0096265124731982,8.35774305555555,0.00708333333333333,0.00079030252147165,0.5
869,,,,,,,,,,,,,,,,
870,,,,,,,,,,,,,,,,
871,2014-09-04,6046.27101700753,2014-09-04,2014-09-05,56.9125,24.3450694444444,14.6064930555556,1018.57430555556,241.885416666667,230.524305555556,1.47361111111111,0.0102303634713475,12.3450694444444,0.0,0.00138756951659966,1.0
872,2014-09-05,5685.01559631526,2014-09-05,2014-09-06,66.9430555555556,25.8250347222222,18.9153125,1017.03923611111,230.09375,195.541666666667,2.00173611111111,0.0135340519796985,13.8250347222222,0.0,0.00467405197969849,1.0
873,,,,,,,,,,,,,,,,
874,,,,,,,,,,,,,,,,
875,,,,,,,,,,,,,,,,
876,2014-09-09,5857.23919703066,2014-09-09,2014-09-10,68.0920138888889,18.4462152777778,12.246875,1024.40277777778,188.850694444444,86.0173611111111,2.271875,0.00874687608467868,6.44621527777778,0.0,0.000393009836844389,1.0
877,2014-09-10,5608.15395730734,2014-09-10,2014-09-11,84.7614583333333,17.9791666666667,15.2534722222222,1018.50520833333,139.402777777778,159.916666666667,1.31180555555556,0.0106490394887718,5.97916666666667,0.0,0.00178903948877178,1.0
878,,,,,,,,,,,,,,,,
879,2014-09-12,5721.15880054981,2014-09-12,2014-09-13,65.384375,17.6338541666667,10.8580555555556,1016.76527777778,237.715277777778,231.496527777778,2.07881944444444,0.00804144984257558,5.63385416666667,0.0739236111111112,0.000145153887005787,1.0
880,,,,,,,,,,,,,,,,
881,2014-09-14,4683.62768765539,2014-09-14,2014-09-15,70.0208333333333,14.4927083333333,8.64548611111111,1020.58611111111,237.760416666667,261.3125,2.16006944444444,0.00692958256998463,2.58461805555556,1.3046875,6.99792317491858e-05,0.5
882,2014-09-15,5845.61717719398,2014-09-15,2014-09-16,65.9784722222222,13.7356597222222,7.13618055555556,1020.49756944444,196.822916666667,248.458333333333,1.41041666666667,0.00619965240273681,2.67256944444444,2.24260416666667,0.0,1.0
883,,,,,,,,,,,,,,,,
884,2014-09-17,5709.72921749949,2014-09-17,2014-09-18,65.3239583333333,16.7836458333333,9.48604166666667,1013.63576388889,221.347222222222,228.538194444444,0.949652777777778,0.00734473317950219,4.83434027777778,0.858125,1.00342890771924e-06,1.0
885,2014-09-18,5594.64834060706,2014-09-18,2014-09-19,61.3003472222222,16.8472916666667,8.79152777777778,1013.81944444444,193.354166666667,270.402777777778,1.56215277777778,0.00698489491417691,5.04388888888889,1.18774305555556,0.0,1.0
886,,,,,,,,,,,,,,,,
887,,,,,,,,,,,,,,,,
888,2014-09-21,4351.97386301309,2014-09-21,2014-09-22,79.8815972222222,22.1250694444444,18.3362152777778,1008.09479166667,126.420138888889,155.361111111111,0.805208333333333,0.0132190698781794,10.1250694444444,0.0,0.00435906987817942,0.5
889,,,,,,,,,,,,,,,,
890,2014-09-23,5385.52100897022,2014-09-23,2014-09-24,58.9611111111111,14.9234722222222,6.51954861111111,1023.06145833333,206.246527777778,238.163194444444,1.22847222222222,0.00594705132652421,3.7965625,2.02375,0.0,1.0
891,2014-09-24,5236.9999493584,2014-09-24,2014-09-25,73.7930555555555,15.4669444444444,10.6930902777778,1033.46597222222,185.381944444444,148.427083333333,1.65833333333333,0.00778198910877813,3.52131944444445,0.937951388888889,0.0,1.0
892,2014-09-25,5260.88257663697,2014-09-25,2014-09-26,78.4118055555556,14.453125,10.6802083333333,1028.48020833333,68.4861111111111,134.309027777778,0.821875,0.00780935981413396,2.57298611111111,1.15399305555556,0.0,1.0
893,,,,,,,,,,,,,,,,
894,2014-09-27,4003.87245213985,2014-09-27,2014-09-28,63.7204861111111,21.3850347222222,13.4138888888889,1019.38645833333,193.371527777778,249.15625,0.782291666666667,0.00945312178037845,9.38503472222222,0.119618055555556,0.00061806777094484,0.5
895,2014-09-28,4367.34104298241,2014-09-28,2014-09-29,66.2989583333333,23.1039236111111,15.8074652777778,1016.728125,190.927083333333,221.756944444444,0.885763888888889,0.0110704421190289,11.1039236111111,0.0,0.00221044211902889,0.5
896,2014-09-29,5657.26251015253,2014-09-29,2014-09-30,80.6572916666667,18.8511805555556,15.1978472222222,1013.52638888889,121.131944444444,133.5,1.52395833333333,0.0106781602470911,6.85118055555555,0.0846180555555553,0.00181816024709106,1.0
897,2014-09-30,5748.94560457766,2014-09-30,2014-10-01,95.0017361111111,13.6461458333333,12.8757638888889,1015.44305555556,22.8368055555556,100.222222222222,0.944444444444444,0.00914106806720572,1.64614583333333,1.35385416666667,0.00028106806720572,1.0
898,2014-10-01,5666.7291370742,2014-10-01,2014-10-02,96.5378472222222,13.9648263888889,13.4392361111111,1016.88368055556,18.4409722222222,64.4861111111111,1.353125,0.00947182717298756,1.96482638888889,1.03517361111111,0.000611827172987563,1.0
899,,,,,,,,,,,,,,,,
900,2014-10-03,5445.5414109882,2014-10-03,2014-10-04,90.5694444444444,11.5853125,10.0775,1016.49166666667,69.4131944444444,190.576388888889,1.04756944444444,0.00759959475409112,0.448055555555556,3.4146875,0.0,1.0
901,2014-10-04,4592.50562860444,2014-10-04,2014-10-05,97.4795138888889,14.7637152777778,14.3806597222222,1004.659375,48.9756944444444,156.100694444444,0.878472222222222,0.010272761775287,2.76371527777778,1.07541666666667,0.00146729798070144,0.5
902,,,,,,,,,,,,,,,,
903,,,,,,,,,,,,,,,,
904,2014-10-07,5897.04195553064,2014-10-07,2014-10-08,75.3673611111111,18.5672569444444,13.8174305555556,1016.47361111111,108.333333333333,136.46875,1.06145833333333,0.00975378697612683,6.56725694444444,0.304444444444444,0.000977059280210136,1.0
905,2014-10-08,5799.10128024407,2014-10-08,2014-10-09,65.3534722222222,19.6685069444444,12.5008680555556,1007.23298611111,141.840277777778,200.565972222222,2.1375,0.00922777908229351,7.66850694444444,0.0,0.00122573266944941,1.0
906,,,,,,,,,,,,,,,,
907,2014-10-10,5629.38755903207,2014-10-10,2014-10-11,53.3434027777778,13.2223263888889,3.80017361111111,1016.35208333333,166.59375,252.833333333333,2.12569444444444,0.00492626262647456,1.5503125,2.10861111111111,0.0,1.0
908,,,,,,,,,,,,,,,,
909,2014-10-12,4630.88809786551,2014-10-12,2014-10-13,69.8604166666667,10.8917013888889,5.10736111111111,1022.153125,167.784722222222,225.729166666667,1.046875,0.00537180750671353,1.03173611111111,4.27128472222222,0.0,0.5
910,2014-10-13,5160.3620621115,2014-10-13,2014-10-14,74.7826388888889,12.7398958333333,8.25020833333333,1025.07881944444,75.53125,189.565972222222,0.786111111111111,0.00676311078017998,2.43600694444445,3.0190625,0.0,0.6
911,2014-10-14,5859.8827105388,2014-10-14,2014-10-15,78.0888888888889,20.136875,16.0301736111111,1021.29791666667,118.388888888889,182.190972222222,1.62743055555556,0.0112064561734427,8.136875,0.0,0.00234645617344269,0.983333333333333
912,2014-10-15,6065.49442414194,2014-10-15,2014-10-16,81.0260416666667,21.929375,18.3197916666667,1016.77326388889,120.017361111111,157.215277777778,1.15486111111111,0.0129889345833771,9.929375,0.0,0.00412893458337705,1.0
913,2014-10-16,5946.49479221925,2014-10-16,2014-10-17,92.1774305555556,20.7559722222222,19.4609722222222,1008.36111111111,27.3854166666667,110.84375,0.847916666666667,0.0140837629951555,8.75597222222222,0.0,0.00522376299515553,1.0
914,2014-10-17,5736.28152414598,2014-10-17,2014-10-18,77.8,18.3791319444444,14.0248958333333,1002.44756944444,127.458333333333,199.885416666667,1.628125,0.0100424342706315,6.37913194444444,0.0,0.00126937638582256,1.0
915,2014-10-18,4322.11217387207,2014-10-18,2014-10-19,79.5493055555556,17.3781597222222,13.6566319444444,999.853125,99.9444444444444,204.239583333333,1.99270833333333,0.00980951264803517,5.37815972222222,0.0678472222222225,0.00105606836974207,0.5
916,2014-10-19,4742.43734023347,2014-10-19,2014-10-20,59.39375,10.6054861111111,2.87440972222222,1006.80243055556,92.3958333333333,289.791666666667,3.99861111111111,0.00480084633265292,0.209305555555555,4.39451388888889,0.0,0.5
917,2014-10-20,6411.38254557922,2014-10-20,2014-10-21,53.8774305555555,8.92197916666667,-0.161909722222222,1014.51041666667,149.854166666667,219.524305555556,1.80763888888889,0.00376518510224894,0.349270833333333,6.07802083333333,0.0,1.0
918,,,,,,,,,,,,,,,,
919,2014-10-22,5756.76055404544,2014-10-22,2014-10-23,95.3006944444444,10.8939583333333,10.1830902777778,1012.33854166667,21.7881944444444,120.444444444444,3.05138888888889,0.00767452086308176,0.0516666666666667,4.10604166666667,0.0,1.0
920,2014-10-23,5665.62237995863,2014-10-23,2014-10-24,95.6131944444444,10.8941666666667,10.2310069444444,1003.10451388889,26.6944444444444,183.065972222222,2.46944444444444,0.0077717031971929,0.0523611111111109,4.10583333333333,0.0,1.0
921,2014-10-24,5464.04127838463,2014-10-24,2014-10-25,87.4975694444445,10.3969791666667,8.35760416666667,1004.20104166667,42.8368055555556,296.065972222222,2.80416666666667,0.00685016222018029,0.00503472222222216,4.60302083333333,0.0,1.0
922,,,,,,,,,,,,,,,,
923,,,,,,,,,,,,,,,,
924,2014-10-27,6068.96318221837,2014-10-27,2014-10-28,62.2128472222222,11.8052430555556,4.43159722222222,1009.74756944444,141.284722222222,250.090277777778,2.37013888888889,0.00518222549297431,1.39142361111111,3.51847222222222,0.0,1.0
925,2014-10-28,6268.74988389574,2014-10-28,2014-10-29,77.2885416666667,12.0452083333333,8.05041666666667,1014.62256944444,113.958333333333,153.583333333333,0.785763888888889,0.00674507451195262,1.64128472222222,3.28701388888889,0.0,1.0
926,2014-10-29,6209.88249636441,2014-10-29,2014-10-30,82.2701388888889,15.4467708333333,12.1241666666667,1009.07673611111,86.1979166666667,239.802083333333,1.42256944444444,0.00889354375850648,3.56756944444444,1.69340277777778,0.000734519238285273,1.0
927,2014-10-30,6275.15407121554,2014-10-30,2014-10-31,70.0739583333333,10.5168402777778,4.9990625,1011.89652777778,93.6597222222222,263.763888888889,1.68576388888889,0.00540326779682872,0.478333333333333,4.48315972222222,0.0,1.0
928,2014-11-02,5009.5812564306,2014-11-02,2014-11-03,70.1328125,3.86590277777778,-1.74975694444444,1004.46857638889,11.7708333333333,302.065972222222,5.02916666666667,0.00345331577000726,0.0,11.1340972222222,0.0,0.5
929,2014-11-03,6070.01549483649,2014-11-03,2014-11-04,38.0003472222222,6.79065972222222,-7.11413194444444,1012.75138888889,136.913194444444,255.767361111111,3.31944444444444,0.00226260585310735,0.0,8.20934027777778,0.0,1.0
930,2014-11-04,6047.73935956694,2014-11-04,2014-11-05,49.709375,11.4494444444444,1.03423611111111,1016.97951388889,76.7118055555556,182.375,0.795138888888889,0.00409998061909858,1.21489583333333,3.76663194444444,0.0,1.0
931,2014-11-05,5977.99477694556,2014-11-05,2014-11-06,55.9760416666667,14.1811458333333,5.16590277777778,1015.15243055556,61.4097222222222,228.725694444444,1.82604166666667,0.00551207867091355,2.48642361111111,1.59736111111111,0.0,1.0
932,2014-11-06,6066.09098356776,2014-11-06,2014-11-07,82.5753472222222,9.37871527777778,6.41385416666667,1010.071875,14.0520833333333,156.979166666667,0.842708333333333,0.0060169942072854,0.0,5.62128472222222,0.0,1.0
933,2014-11-07,5929.60459862277,2014-11-07,2014-11-08,76.1798611111111,7.12684027777778,2.99631944444444,999.2625,52.8819444444445,284.493055555556,3.61493055555556,0.00488247356004235,0.0,7.87315972222222,0.0,1.0
934,2014-11-08,4798.72910873592,2014-11-08,2014-11-09,54.2225694444444,5.32385416666667,-3.47378472222222,1011.08090277778,124.097222222222,224.253472222222,2.21319444444444,0.00293350224213825,0.0,9.67614583333333,0.0,0.5
935,,,,,,,,,,,,,,,,
936,2014-11-10,6253.26542269252,2014-11-10,2014-11-11,61.5326388888889,9.27357638888889,1.66722222222222,1018.92291666667,110.663194444444,191.194444444444,0.695486111111111,0.00423732752030818,0.693576388888889,5.80309027777778,0.0,1.0
937,2014-11-11,5725.87250822037,2014-11-11,2014-11-12,78.21875,12.1793055555556,8.36010416666667,1017.37013888889,98.9861111111111,177.59375,0.727430555555556,0.00690055706299679,1.90756944444444,3.32506944444444,0.0,1.0
938,2014-11-12,6152.81495100446,2014-11-12,2014-11-13,85.4940972222222,12.6046527777778,10.0897222222222,1011.56666666667,52.3680555555556,157.666666666667,1.10416666666667,0.00780734507922127,1.24329861111111,2.56822916666667,0.000115524697250187,1.0
939,2014-11-13,6402.65333556384,2014-11-13,2014-11-14,58.4770833333333,6.77878472222222,-1.15434027777778,1014.87291666667,107.40625,248.944444444444,1.53576388888889,0.00346702319512151,0.0,8.22121527777778,0.0,1.0
940,,,,,,,,,,,,,,,,
941,2014-11-15,4517.12277030014,2014-11-15,2014-11-16,54.3288194444445,0.998923611111111,-7.548125,1022.39652777778,116.184027777778,263.013888888889,1.91805555555555,0.00213005316785116,0.0,14.0010763888889,0.0,0.5
942,2014-11-16,5000.22909846902,2014-11-16,2014-11-17,58.8041666666667,2.54399305555556,-4.81166666666667,1024.06770833333,54.8020833333333,195.666666666667,0.960763888888889,0.00263501528433889,0.0,12.4560069444444,0.0,0.5
943,2014-11-17,6195.87219357304,2014-11-17,2014-11-18,90.7583333333333,5.00909722222222,3.52052083333333,1006.54409722222,11.0451388888889,172.822916666667,0.866666666666667,0.00496722099144876,0.0,9.99090277777777,0.0,1.0
944,2014-11-18,6250.617352942,2014-11-18,2014-11-19,57.209375,1.59107638888889,-6.71888888888889,1003.78368055556,103.84375,248.086805555556,3.68090277777778,0.00262496347087077,0.0,13.4089236111111,0.0,1.0
945,2014-11-19,6293.09106969647,2014-11-19,2014-11-20,42.7576388888889,-1.36715277777778,-12.5411805555556,1016.89548611111,108.881944444444,223.052083333333,2.66805555555556,0.00143878547279281,0.0,16.3671527777778,0.0,1.0
946,2014-11-20,6330.81265137531,2014-11-20,2014-11-21,47.7309027777778,3.19395833333333,-7.0809375,1010.37465277778,104.6875,221.420138888889,2.25729166666667,0.00222558641602514,0.0,11.8060416666667,0.0,1.0
947,2014-11-21,5910.49473833665,2014-11-21,2014-11-22,45.3243055555556,-0.936180555555556,-11.4901736111111,1019.65451388889,97.8854166666667,260.385416666667,3.62743055555556,0.00156971414537468,0.0,15.9361805555556,0.0,1.0
948,2014-11-22,4539.65398776717,2014-11-22,2014-11-23,43.0777777777778,1.41934027777778,-10.2531944444444,1023.15486111111,81.6076388888889,210.114583333333,2.525,0.00173631096956564,0.0,13.5806597222222,0.0,0.5
949,2014-11-23,4854.47369053029,2014-11-23,2014-11-24,50.96875,9.91600694444444,0.144236111111111,1017.89409722222,77.90625,194.631944444444,1.31111111111111,0.00385941262856745,0.690451388888889,5.10635416666667,0.0,0.5
950,2014-11-24,6185.11693163402,2014-11-24,2014-11-25,86.6083333333333,15.0577083333333,12.8313194444444,1006.21597222222,29.8680555555556,158.211805555556,2.09791666666667,0.00950657103338514,3.85680555555556,1.65625,0.00137721990129264,1.0
951,2014-11-25,6019.55206731521,2014-11-25,2014-11-26,58.5909722222222,14.1178472222222,5.11972222222222,1010.40104166667,37.8055555555556,208.631944444444,1.55034722222222,0.00599036380984233,2.57555555555555,1.42246527777778,0.000167880258608435,1.0
952,2014-11-26,4894.75002883002,2014-11-26,2014-11-27,77.4128472222222,4.07871527777778,-0.0253472222222222,1015.0,6.05208333333333,215.288194444444,1.88159722222222,0.00375507461615284,0.0,10.9212847222222,0.0,1.0
953,2014-11-27,4408.76093584672,2014-11-27,2014-11-28,88.0072916666667,1.12100694444444,-0.687256944444445,1011.37256944444,49.8993055555556,291.548611111111,2.15902777777778,0.00359301089639687,0.0,13.8789930555556,0.0,0.2
954,2014-11-28,4585.23392949998,2014-11-28,2014-11-29,76.4947916666667,-0.87,-4.70427083333333,1017.16875,52.8993055555556,283.423611111111,2.715625,0.00267101246299363,0.0,15.87,0.0,0.2
955,,,,,,,,,,,,,,,,
956,2014-11-30,4738.23453765176,2014-11-30,2014-12-01,66.1493055555555,9.03184027777778,2.84722222222222,1018.47256944444,80.4166666666667,167.826388888889,1.61111111111111,0.00468332813356089,0.362569444444444,5.96815972222222,0.0,0.2
957,2014-12-01,6107.59620798938,2014-12-01,2014-12-02,63.6059027777778,11.6621527777778,4.9603125,1018.51527777778,75.9409722222222,239.329861111111,2.52881944444444,0.0054397259843867,1.16524305555556,3.65822916666667,0.0,0.966666666666667
958,2014-12-02,6504.93190819398,2014-12-02,2014-12-03,65.6385416666667,2.36347222222222,-3.60069444444444,1034.82048611111,25.1527777777778,172.413194444444,2.53125,0.00290070926706581,0.0,12.6365277777778,0.0,1.0
959,2014-12-03,6421.01013160683,2014-12-03,2014-12-04,90.7972222222222,6.47430555555556,4.99597222222222,1016.25416666667,17.5486111111111,214.579861111111,2.47881944444444,0.005470807369141,0.0,8.52569444444445,0.0,1.0
960,2014-12-04,6827.72435781546,2014-12-04,2014-12-05,53.4555555555556,2.89618055555556,-5.74434027777778,1025.42118055556,84.9965277777778,240.78125,2.20034722222222,0.0024388539516184,0.0,12.1038194444444,0.0,1.0
961,2014-12-05,6980.85641887411,2014-12-05,2014-12-06,64.8111111111111,1.69840277777778,-4.27621527777778,1034.45833333333,75.1423611111111,178.673611111111,1.50972222222222,0.00282010973409856,0.0,13.3015972222222,0.0,1.0
962,2014-12-06,5215.53186207637,2014-12-06,2014-12-07,95.9875,4.19375,3.61090277777778,1022.30208333333,10.7013888888889,220.75,1.70416666666667,0.00484472942464512,0.0,10.80625,0.0,0.5
963,,,,,,,,,,,,,,,,
964,2014-12-08,7592.08316942118,2014-12-08,2014-12-09,70.4604166666667,-5.71076388888889,-10.4414930555556,1037.76215277778,17.4027777777778,309.090277777778,1.83923611111111,0.00173623564276628,0.0,20.7107638888889,0.0,1.0
965,2014-12-09,7201.58054721542,2014-12-09,2014-12-10,98.0447916666667,4.97579861111111,4.70194444444444,1013.75451388889,3.52777777777778,152.690972222222,2.634375,0.0054701079069337,0.0,10.0242013888889,0.0,1.0
966,,,,,,,,,,,,,,,,
967,2014-12-11,6712.52653554454,2014-12-11,2014-12-12,92.5524305555555,1.44350694444444,0.3603125,1001.83923611111,24.4479166666667,200.479166666667,1.49826388888889,0.00392574561914744,0.0,13.5564930555556,0.0,1.0
968,2014-12-12,6256.65368859842,2014-12-12,2014-12-13,80.0947916666667,1.14840277777778,-1.95163194444444,1009.43645833333,45.2986111111111,250.326388888889,1.30763888888889,0.00327208962817953,0.0,13.8515972222222,0.0,1.0
969,2014-12-13,4890.37226593494,2014-12-13,2014-12-14,72.9986111111111,2.09017361111111,-2.33020833333333,1008.26006944444,54.7083333333333,272.479166666667,2.46701388888889,0.00318598333638904,0.0,12.9098263888889,0.0,0.5
970,2014-12-14,5237.19567855075,2014-12-14,2014-12-15,71.5760416666667,2.76701388888889,-1.95246527777778,1008.76180555556,79.7256944444444,276.951388888889,2.11666666666667,0.0032767990197221,0.0,12.2329861111111,0.0,0.5
971,2014-12-15,6410.63295358419,2014-12-15,2014-12-16,78.4951388888889,2.56298611111111,-0.917013888888889,1015.68472222222,83.2569444444444,194.302083333333,0.932986111111111,0.00351440191655246,0.0,12.4370138888889,0.0,1.0
972,2014-12-16,6083.98916951008,2014-12-16,2014-12-17,86.7371527777778,4.14284722222222,2.11833333333333,1017.38993055556,13.7743055555556,144.076388888889,0.481944444444444,0.00441768460444633,0.0,10.8571527777778,0.0,1.0
973,2014-12-17,5977.12803775258,2014-12-17,2014-12-18,90.625,6.4571875,4.99270833333333,1005.89236111111,26.6597222222222,263.621527777778,2.39513888888889,0.00542649978783149,0.0,8.5428125,0.0,1.0
974,2014-12-18,5823.16931187361,2014-12-18,2014-12-19,73.8055555555556,4.16885416666667,-0.185034722222222,1006.99861111111,46.3402777777778,255.784722222222,3.43229166666667,0.00374049621537726,0.0,10.8311458333333,0.0,0.2
975,2014-12-19,5183.15885748714,2014-12-19,2014-12-20,67.4722222222222,0.953298611111111,-4.41121527777778,1013.56006944444,26.8715277777778,279.680555555555,2.14201388888889,0.00271838373333061,0.0,14.0467013888889,0.0,0.2
976,2014-12-20,4084.75529719889,2014-12-20,2014-12-21,76.1358695652174,-0.550652173913043,-4.24768115942029,1023.12065217391,36.6811594202899,276.202898550725,1.27826086956522,0.00273581018690706,0.0,15.550652173913,0.0,0.2
977,,,,,,,,,,,,,,,,
978,2015-02-04,6584.93468997441,2015-02-04,2015-02-05,64.4961805555556,-1.91107638888889,-7.76052083333333,1019.71770833333,86.625,191.201388888889,1.39895833333333,0.00223997984381081,0.0,16.9110763888889,0.0,1.0
979,2015-02-05,6561.32555800863,2015-02-05,2015-02-06,69.8496527777778,-3.80788194444444,-8.96152777777778,1012.54027777778,45.7013888888889,269.746527777778,3.96284722222222,0.00231695303136217,0.0,18.8078819444444,0.0,1.0
980,2015-02-06,6384.71686598286,2015-02-06,2015-02-07,55.5284722222222,-10.4151041666667,-17.6552777777778,1018.21944444444,109.284722222222,235.350694444444,2.12326388888889,0.000967356280253341,0.0,25.4151041666667,0.0,1.0
981,2015-02-07,4661.10886677727,2015-02-07,2015-02-08,70.646875,-4.01666666666667,-8.65565972222222,1016.22291666667,43.5208333333333,206.517361111111,1.19965277777778,0.00202122052432516,0.0,19.0166666666667,0.0,0.5
982,2015-02-08,4811.33278150111,2015-02-08,2015-02-09,93.325,-5.88309027777778,-6.795,1016.08888888889,20.6284722222222,197.024305555556,1.60902777777778,0.00233750228917374,0.0,20.8830902777778,0.0,0.5
