pixelPlant,pixelPole,pixelLake,pixelRoad,pixelGrass,pixelWall,pixelCar,propertiesAsses,pixelSea,numCraigslistHouse,pixelRiver,pixelBus,pixelCeiling,pixelPath,pixelBuilding,crime,pixelFence,walkSchool,walkMbta,energySiteEUI,pixelPerson,pixelTree,pixelVan,walkPark,walkUniversity,pixelSidewalk,pixelGround,pixelMountain,pixelPalmTree,pixelHouse,pixelBridge,pixelSign,pixelRailing,pixelField,pixelWindow,pixelGrandstand,numCraigslistRoom,pixelSky,Latitude,Longitude,Address,Zip,RoomType,Bathrooms,SQFT,SQM,Price
0,0.01,7.223,4.156,4.945,0,5.894,0,0,0,7.211,0,0,1.158,0,0,0,27,1,0,5.894,6.686,0.08,21,77,0.069,0,0,0,1.417,0.018,0.023,0,0,0,0,0,32.24,42.38388,-71.10181,Spring Hill Somerville 02143,2143,1,1,,0,1650
0,0.01,7.223,4.156,4.945,0,5.894,0,0,0,7.211,0,0,1.158,0,0,0,27,1,0,5.894,6.686,0.08,21,77,0.069,0,0,0,1.417,0.018,0.023,0,0,0,0,0,32.24,42.37851,-71.10598,Ward Two Somerville 02143,2143,1,1,,0,1850
0,0.01,7.223,4.156,4.945,0,5.894,0,0,0,7.211,0,0,1.158,0,0,0,27,1,0,5.894,6.686,0.08,21,77,0.069,0,0,0,1.417,0.018,0.023,0,0,0,0,0,32.24,42.37741,-71.102325,Ward Two Somerville 02143,2143,2,1,1100,102.1933,2200
0,0.08,19.19,9.963,0,2.835,3.698,15417200,0,0,0,0.002,4.605,0,0,0,0,3,1,0,3.698,1.104,0,5,0,0.328,0,0,0,2.935,11.46,0.648,0.171,0,0,0.011,0,23.82,42.38779,-71.0994,Winter Hill Somerville 02143,2143,4,2,,0,3600
0,0,3.99,1.269,0,0.021,0.705,0,0,0,7.039,0,0,0.308,0,0,0,34,1,0,0.705,18.63,0,18,99,0.173,0,0,0,0.41,1.581,0.125,0,0,0,0,0,26.03,42.38972,-71.103004,Powder House Somerville 02143,2143,4,1,1950,181.16085,3800
0,0,3.99,1.269,0,0.021,0.705,0,0,0,7.039,0,0,0.308,0,0,0,34,1,0,0.705,18.63,0,18,99,0.173,0,0,0,0.41,1.581,0.125,0,0,0,0,0,26.03,42.38778,-71.10239,Spring Hill Somerville 02143,2143,,1,,0,1700
0,0.01,7.223,4.156,4.945,0,5.894,0,0,0,7.211,0,0,1.158,0,0,0,27,1,0,5.894,6.686,0.08,21,77,0.069,0,0,0,1.417,0.018,0.023,0,0,0,0,0,32.24,42.37586,-71.10513,Mid-Cambridge Somerville 02143,2143,3,1,,0,2600
0,0,3.99,1.269,0,0.021,0.705,0,0,0,7.039,0,0,0.308,0,0,0,34,1,0,0.705,18.63,0,18,99,0.173,0,0,0,0.41,1.581,0.125,0,0,0,0,0,26.03,42.386055,-71.10605,Spring Hill Somerville 02143,2143,1,1,,0,1800
0,0.01,7.223,4.156,4.945,0,5.894,0,0,0,7.211,0,0,1.158,0,0,0,27,1,0,5.894,6.686,0.08,21,77,0.069,0,0,0,1.417,0.018,0.023,0,0,0,0,0,32.24,42.37897,-71.1047,Ward Two Somerville 02143,2143,2,1,,0,1850
0,0,3.99,1.269,0,0.021,0.705,0,0,0,7.039,0,0,0.308,0,0,0,34,1,0,0.705,18.63,0,18,99,0.173,0,0,0,0.41,1.581,0.125,0,0,0,0,0,26.03,42.384377,-71.11206,Ward Two Somerville 02143,2143,1,,,0,2017
0,0,3.99,1.269,0,0.021,0.705,0,0,0,7.039,0,0,0.308,0,0,0,34,1,0,0.705,18.63,0,18,99,0.173,0,0,0,0.41,1.581,0.125,0,0,0,0,0,26.03,42.38564,-71.11232,Spring Hill Somerville 02143,2143,,1,,0,1450
0,0.01,7.223,4.156,4.945,0,5.894,0,0,0,7.211,0,0,1.158,0,0,0,27,1,0,5.894,6.686,0.08,21,77,0.069,0,0,0,1.417,0.018,0.023,0,0,0,0,0,32.24,42.375175,-71.10373,Ward Two Somerville 02143,2143,3,1,,0,2600
0,0.088,7.871,3.264,0,2.131,2.288,0,0,0,0,0,0,0,0,0,0,30,1,0,2.288,12.75,0,13,50,2.853,0,0,0.097,3.837,0,0.064,0,0.011,0,0,0,19.82,42.387634,-71.11475,Spring Hill Somerville 02143,2143,,,,0,1200
0,0.01,7.223,4.156,4.945,0,5.894,0,0,0,7.211,0,0,1.158,0,0,0,27,1,0,5.894,6.686,0.08,21,77,0.069,0,0,0,1.417,0.018,0.023,0,0,0,0,0,32.24,42.378693,-71.10548,Ward Two Somerville 02143,2143,3,1,800,74.3224,2750
0,0,68.12,3.676,0,1.26,2.294,24196649,0,0,0,0,0,0,0,1,0,3,1,68.8,2.294,1.282,0.027,7,0,2.12,0,0.001,0,1.914,0,0.313,0,0,0,0,0,2.647,42.384495,-71.09837,Prospect Hill Somerville 02143,2143,2,1,,0,1700
0,0.01,7.223,4.156,4.945,0,5.894,0,0,0,7.211,0,0,1.158,0,0,0,27,1,0,5.894,6.686,0.08,21,77,0.069,0,0,0,1.417,0.018,0.023,0,0,0,0,0,32.24,42.375435,-71.104034,Ward Two Somerville 02143,2143,3,1,,0,2600
0,0,3.99,1.269,0,0.021,0.705,0,0,0,7.039,0,0,0.308,0,0,0,34,1,0,0.705,18.63,0,18,99,0.173,0,0,0,0.41,1.581,0.125,0,0,0,0,0,26.03,42.3861,-71.107315,Spring Hill Somerville 02143,2143,1,1,,0,1800
0,0,3.99,1.269,0,0.021,0.705,0,0,0,7.039,0,0,0.308,0,0,0,34,1,0,0.705,18.63,0,18,99,0.173,0,0,0,0.41,1.581,0.125,0,0,0,0,0,26.03,42.391365,-71.1113,Powder House Somerville 02143,2143,2,1,,0,2300
0,0.08,19.19,9.963,0,2.835,3.698,15417200,0,0,0,0.002,4.605,0,0,0,0,3,1,0,3.698,1.104,0,5,0,0.328,0,0,0,2.935,11.46,0.648,0.171,0,0,0.011,0,23.82,42.38708,-71.09874,Winter Hill Somerville 02143,2143,1,1,,0,1750
0,0.01,7.223,4.156,4.945,0,5.894,0,0,0,7.211,0,0,1.158,0,0,0,27,1,0,5.894,6.686,0.08,21,77,0.069,0,0,0,1.417,0.018,0.023,0,0,0,0,0,32.24,42.378643,-71.10592,Ward Two Somerville 02143,2143,2,1,800,74.3224,2500
0,0.01,7.223,4.156,4.945,0,5.894,0,0,0,7.211,0,0,1.158,0,0,0,27,1,0,5.894,6.686,0.08,21,77,0.069,0,0,0,1.417,0.018,0.023,0,0,0,0,0,32.24,42.37902,-71.10432,Ward Two Somerville 02143,2143,2,1,800,74.3224,2500
0,0.01,7.223,4.156,4.945,0,5.894,0,0,0,7.211,0,0,1.158,0,0,0,27,1,0,5.894,6.686,0.08,21,77,0.069,0,0,0,1.417,0.018,0.023,0,0,0,0,0,32.24,42.37897,-71.1047,Ward Two Somerville 02143,2143,2,1,800,74.3224,2500
0,0.01,7.223,4.156,4.945,0,5.894,0,0,0,7.211,0,0,1.158,0,0,0,27,1,0,5.894,6.686,0.08,21,77,0.069,0,0,0,1.417,0.018,0.023,0,0,0,0,0,32.24,42.378468,-71.106186,Ward Two Somerville 02143,2143,2,1,850,78.96755,2500
0,0.01,7.223,4.156,4.945,0,5.894,0,0,0,7.211,0,0,1.158,0,0,0,27,1,0,5.894,6.686,0.08,21,77,0.069,0,0,0,1.417,0.018,0.023,0,0,0,0,0,32.24,42.37874,-71.10492,Ward Two Somerville 02143,2143,2,1,850,78.96755,2500
0,0.01,7.223,4.156,4.945,0,5.894,0,0,0,7.211,0,0,1.158,0,0,0,27,1,0,5.894,6.686,0.08,21,77,0.069,0,0,0,1.417,0.018,0.023,0,0,0,0,0,32.24,42.378624,-71.10601,Ward Two Somerville 02143,2143,2,1,850,78.96755,2500
0,0,3.99,1.269,0,0.021,0.705,0,0,0,7.039,0,0,0.308,0,0,0,34,1,0,0.705,18.63,0,18,99,0.173,0,0,0,0.41,1.581,0.125,0,0,0,0,0,26.03,42.39062,-71.10831,225 Highland Ave Somerville 02143,2143,4,2,,0,5000
0,0,3.99,1.269,0,0.021,0.705,0,0,0,7.039,0,0,0.308,0,0,0,34,1,0,0.705,18.63,0,18,99,0.173,0,0,0,0.41,1.581,0.125,0,0,0,0,0,26.03,42.38101,-71.10727,52 Park St #1 Somerville 02143,2143,2,1,1125,104.515875,2400
0,0.08,19.19,9.963,0,2.835,3.698,15417200,0,0,0,0.002,4.605,0,0,0,0,3,1,0,3.698,1.104,0,5,0,0.328,0,0,0,2.935,11.46,0.648,0.171,0,0,0.011,0,23.82,42.38779,-71.0994,20 Madison St #2 Somerville 02143,2143,4,2,,0,3200
0,0,3.99,1.269,0,0.021,0.705,0,0,0,7.039,0,0,0.308,0,0,0,34,1,0,0.705,18.63,0,18,99,0.173,0,0,0,0.41,1.581,0.125,0,0,0,0,0,26.03,42.389103,-71.102684,93 Central St Somerville 02143,2143,2,1,3321,308.530863,1800
0,0,3.99,1.269,0,0.021,0.705,0,0,0,7.039,0,0,0.308,0,0,0,34,1,0,0.705,18.63,0,18,99,0.173,0,0,0,0.41,1.581,0.125,0,0,0,0,0,26.03,42.38378,-71.108025,569 Somerville Ave #2 Somerville 02143,2143,1,1,,0,1450
0,0.113,32.08,9.349,0,0.227,0.93,7899909,0,0,0,0.064,0,0,0,1,0,2,1,68.8,0.93,0,0.042,6,0,10.73,0,0,0,0.769,8.154,0.448,0,0,0,0,0,4.4,42.37939,-71.097435,Ward Two Somerville 02143,2143,2,1,1900,176.5157,2900
0,0.01,7.223,4.156,4.945,0,5.894,0,0,0,7.211,0,0,1.158,0,0,0,27,1,0,5.894,6.686,0.08,21,77,0.069,0,0,0,1.417,0.018,0.023,0,0,0,0,0,32.24,42.37587,-71.10197,Ward Two Somerville 02143,2143,3,2,1035,96.154605,3000
0,0.088,7.871,3.264,0,2.131,2.288,0,0,0,0,0,0,0,0,0,0,30,1,0,2.288,12.75,0,13,50,2.853,0,0,0.097,3.837,0,0.064,0,0.011,0,0,0,19.82,42.385975,-71.11597,Ward Two Somerville 02143,2143,,1,,0,1550
0,0.01,7.223,4.156,4.945,0,5.894,0,0,0,7.211,0,0,1.158,0,0,0,27,1,0,5.894,6.686,0.08,21,77,0.069,0,0,0,1.417,0.018,0.023,0,0,0,0,0,32.24,42.38388,-71.10181,Spring Hill Somerville 02143,2143,1,1,,0,1650
0,0.088,7.871,3.264,0,2.131,2.288,0,0,0,0,0,0,0,0,0,0,30,1,0,2.288,12.75,0,13,50,2.853,0,0,0.097,3.837,0,0.064,0,0.011,0,0,0,19.82,42.386677,-71.11528,Spring Hill Somerville 02143,2143,1,1,550,51.09665,1800
0,0.01,7.223,4.156,4.945,0,5.894,0,0,0,7.211,0,0,1.158,0,0,0,27,1,0,5.894,6.686,0.08,21,77,0.069,0,0,0,1.417,0.018,0.023,0,0,0,0,0,32.24,42.377403,-71.10531,Ward Two Somerville 02143,2143,4,1,700,65.0321,1995
0,0.113,32.08,9.349,0,0.227,0.93,7899909,0,0,0,0.064,0,0,0,1,0,2,1,68.8,0.93,0,0.042,6,0,10.73,0,0,0,0.769,8.154,0.448,0,0,0,0,0,4.4,42.381577,-71.094284,Prospect Hill Somerville 02143,2143,3,1,,0,2900
0,0,3.99,1.269,0,0.021,0.705,0,0,0,7.039,0,0,0.308,0,0,0,34,1,0,0.705,18.63,0,18,99,0.173,0,0,0,0.41,1.581,0.125,0,0,0,0,0,26.03,42.383995,-71.108925,Spring Hill Somerville 02143,2143,2,2,,0,3600
0,0,3.99,1.269,0,0.021,0.705,0,0,0,7.039,0,0,0.308,0,0,0,34,1,0,0.705,18.63,0,18,99,0.173,0,0,0,0.41,1.581,0.125,0,0,0,0,0,26.03,42.38654,-71.10561,Spring Hill Somerville 02143,2143,2,1,,0,2200
0,0,3.99,1.269,0,0.021,0.705,0,0,0,7.039,0,0,0.308,0,0,0,34,1,0,0.705,18.63,0,18,99,0.173,0,0,0,0.41,1.581,0.125,0,0,0,0,0,26.03,42.390778,-71.1117,Powder House Somerville 02143,2143,1,1,,0,1900
0,0,3.99,1.269,0,0.021,0.705,0,0,0,7.039,0,0,0.308,0,0,0,34,1,0,0.705,18.63,0,18,99,0.173,0,0,0,0.41,1.581,0.125,0,0,0,0,0,26.03,42.38972,-71.103004,Powder House Somerville 02143,2143,4,1,1915,177.909245,3800
0,0.01,7.223,4.156,4.945,0,5.894,0,0,0,7.211,0,0,1.158,0,0,0,27,1,0,5.894,6.686,0.08,21,77,0.069,0,0,0,1.417,0.018,0.023,0,0,0,0,0,32.24,42.379414,-71.10538,42 Hanson St Somerville 02143,2143,2,1.5,1400,130.0642,3500
0,0.01,7.223,4.156,4.945,0,5.894,0,0,0,7.211,0,0,1.158,0,0,0,27,1,0,5.894,6.686,0.08,21,77,0.069,0,0,0,1.417,0.018,0.023,0,0,0,0,0,32.24,42.38325,-71.102295,4 Osgood St #Z3 Somerville 02143,2143,3,2,,0,2500
0,0.01,7.223,4.156,4.945,0,5.894,0,0,0,7.211,0,0,1.158,0,0,0,27,1,0,5.894,6.686,0.08,21,77,0.069,0,0,0,1.417,0.018,0.023,0,0,0,0,0,32.24,42.38325,-71.102295,4 Osgood St #Z2 Somerville 02143,2143,3,2,,0,2500
0,0,3.99,1.269,0,0.021,0.705,0,0,0,7.039,0,0,0.308,0,0,0,34,1,0,0.705,18.63,0,18,99,0.173,0,0,0,0.41,1.581,0.125,0,0,0,0,0,26.03,42.38635,-71.10558,155 Summer St #Z6R Somerville 02143,2143,1,1,,0,2000
0,0,3.99,1.269,0,0.021,0.705,0,0,0,7.039,0,0,0.308,0,0,0,34,1,0,0.705,18.63,0,18,99,0.173,0,0,0,0.41,1.581,0.125,0,0,0,0,0,26.03,42.38654,-71.10561,157 Summer St #Z10F Somerville 02143,2143,1,1.5,,0,1900
0,0.113,32.08,9.349,0,0.227,0.93,7899909,0,0,0,0.064,0,0,0,1,0,2,1,68.8,0.93,0,0.042,6,0,10.73,0,0,0,0.769,8.154,0.448,0,0,0,0,0,4.4,42.374317,-71.09096,47 Hunting St #Z3 Somerville 02143,2143,2,2,,0,3400
0,0,3.99,1.269,0,0.021,0.705,0,0,0,7.039,0,0,0.308,0,0,0,34,1,0,0.705,18.63,0,18,99,0.173,0,0,0,0.41,1.581,0.125,0,0,0,0,0,26.03,42.386665,-71.10601,163 Summer St #33 Somerville 02143,2143,4,1,,0,3200
0,0.113,32.08,9.349,0,0.227,0.93,7899909,0,0,0,0.064,0,0,0,1,0,2,1,68.8,0.93,0,0.042,6,0,10.73,0,0,0,0.769,8.154,0.448,0,0,0,0,0,4.4,42.374317,-71.09096,47 Hunting St #Z1 Somerville 02143,2143,2,2,,0,2900
0,0.01,7.223,4.156,4.945,0,5.894,0,0,0,7.211,0,0,1.158,0,0,0,27,1,0,5.894,6.686,0.08,21,77,0.069,0,0,0,1.417,0.018,0.023,0,0,0,0,0,32.24,42.3747,-71.09796,11 Houghton St Somerville 02143,2143,3,1,,0,2675
0,0.01,7.223,4.156,4.945,0,5.894,0,0,0,7.211,0,0,1.158,0,0,0,27,1,0,5.894,6.686,0.08,21,77,0.069,0,0,0,1.417,0.018,0.023,0,0,0,0,0,32.24,42.377403,-71.10531,5 Smith Ave Somerville 02143,2143,4,1,,0,2700
0,0.01,7.223,4.156,4.945,0,5.894,0,0,0,7.211,0,0,1.158,0,0,0,27,1,0,5.894,6.686,0.08,21,77,0.069,0,0,0,1.417,0.018,0.023,0,0,0,0,0,32.24,42.377262,-71.10545,102 Beacon St #Z4 Somerville 02143,2143,4,1,,0,2900
0,0.113,32.08,9.349,0,0.227,0.93,7899909,0,0,0,0.064,0,0,0,1,0,2,1,68.8,0.93,0,0.042,6,0,10.73,0,0,0,0.769,8.154,0.448,0,0,0,0,0,4.4,42.38233,-71.09097,416 McGrath Hwy Somerville 02143,2143,3,2,,0,2800
0,0,3.99,1.269,0,0.021,0.705,0,0,0,7.039,0,0,0.308,0,0,0,34,1,0,0.705,18.63,0,18,99,0.173,0,0,0,0.41,1.581,0.125,0,0,0,0,0,26.03,42.386665,-71.10601,163 Summer St #23 Somerville 02143,2143,4,1,,0,3200
0,0.113,32.08,9.349,0,0.227,0.93,7899909,0,0,0,0.064,0,0,0,1,0,2,1,68.8,0.93,0,0.042,6,0,10.73,0,0,0,0.769,8.154,0.448,0,0,0,0,0,4.4,42.374317,-71.09096,47 Hunting St #Z2 Somerville 02143,2143,2,2,,0,2950
0,0.01,7.223,4.156,4.945,0,5.894,0,0,0,7.211,0,0,1.158,0,0,0,27,1,0,5.894,6.686,0.08,21,77,0.069,0,0,0,1.417,0.018,0.023,0,0,0,0,0,32.24,42.378998,-71.105934,Ward Two Somerville 02143,2143,3,2,2000,185.806,4200
0,0.01,7.223,4.156,4.945,0,5.894,0,0,0,7.211,0,0,1.158,0,0,0,27,1,0,5.894,6.686,0.08,21,77,0.069,0,0,0,1.417,0.018,0.023,0,0,0,0,0,32.24,42.37449,-71.098206,Ward Two Somerville 02143,2143,3,1,,0,2700
0,0.01,7.223,4.156,4.945,0,5.894,0,0,0,7.211,0,0,1.158,0,0,0,27,1,0,5.894,6.686,0.08,21,77,0.069,0,0,0,1.417,0.018,0.023,0,0,0,0,0,32.24,42.375668,-71.101395,Ward Two Somerville 02143,2143,3,1.5,1100,102.1933,2500
0,0.113,32.08,9.349,0,0.227,0.93,7899909,0,0,0,0.064,0,0,0,1,0,2,1,68.8,0.93,0,0.042,6,0,10.73,0,0,0,0.769,8.154,0.448,0,0,0,0,0,4.4,42.382187,-71.09107,Prospect Hill Somerville 02143,2143,3,2,,0,2800
0,0,3.99,1.269,0,0.021,0.705,0,0,0,7.039,0,0,0.308,0,0,0,34,1,0,0.705,18.63,0,18,99,0.173,0,0,0,0.41,1.581,0.125,0,0,0,0,0,26.03,42.380615,-71.107475,Ward Two Somerville 02143,2143,3,1,,0,2800
0,0.01,7.223,4.156,4.945,0,5.894,0,0,0,7.211,0,0,1.158,0,0,0,27,1,0,5.894,6.686,0.08,21,77,0.069,0,0,0,1.417,0.018,0.023,0,0,0,0,0,32.24,42.377403,-71.10531,Ward Two Somerville 02143,2143,4,1,,0,2700
0,0.113,32.08,9.349,0,0.227,0.93,7899909,0,0,0,0.064,0,0,0,1,0,2,1,68.8,0.93,0,0.042,6,0,10.73,0,0,0,0.769,8.154,0.448,0,0,0,0,0,4.4,42.38233,-71.09097,Prospect Hill Somerville 02143,2143,3,2,,0,2800
0,0.01,7.223,4.156,4.945,0,5.894,0,0,0,7.211,0,0,1.158,0,0,0,27,1,0,5.894,6.686,0.08,21,77,0.069,0,0,0,1.417,0.018,0.023,0,0,0,0,0,32.24,42.377262,-71.10545,Ward Two Somerville 02143,2143,4,1,12500,1161.2875,2900
0,0.113,32.08,9.349,0,0.227,0.93,7899909,0,0,0,0.064,0,0,0,1,0,2,1,68.8,0.93,0,0.042,6,0,10.73,0,0,0,0.769,8.154,0.448,0,0,0,0,0,4.4,42.382362,-71.090996,Prospect Hill Somerville 02143,2143,3,2,,0,3200
0,0.01,7.223,4.156,4.945,0,5.894,0,0,0,7.211,0,0,1.158,0,0,0,27,1,0,5.894,6.686,0.08,21,77,0.069,0,0,0,1.417,0.018,0.023,0,0,0,0,0,32.24,42.37491,-71.09803,24 Bolton St #3 Somerville 02143,2143,3,1,1400,130.0642,2650
0,0,68.12,3.676,0,1.26,2.294,24196649,0,0,0,0,0,0,0,1,0,3,1,68.8,2.294,1.282,0.027,7,0,2.12,0,0.001,0,1.914,0,0.313,0,0,0,0,0,2.647,42.384216,-71.09262,6 Hamlet St #2 Somerville 02143,2143,5,2,2020,187.66406,5000
0,0,3.99,1.269,0,0.021,0.705,0,0,0,7.039,0,0,0.308,0,0,0,34,1,0,0.705,18.63,0,18,99,0.173,0,0,0,0.41,1.581,0.125,0,0,0,0,0,26.03,42.38509,-71.11074,14 Belmont St #C Somerville 02143,2143,3,2,2817,261.707751,3800
0,0.01,7.223,4.156,4.945,0,5.894,0,0,0,7.211,0,0,1.158,0,0,0,27,1,0,5.894,6.686,0.08,21,77,0.069,0,0,0,1.417,0.018,0.023,0,0,0,0,0,32.24,42.3747,-71.09796,11 Houghton St Somerville 02143,2143,3,1,,0,2675
0,0,68.12,3.676,0,1.26,2.294,24196649,0,0,0,0,0,0,0,1,0,3,1,68.8,2.294,1.282,0.027,7,0,2.12,0,0.001,0,1.914,0,0.313,0,0,0,0,0,2.647,42.38303,-71.094505,78 Boston St #2 Somerville 02143,2143,3,2,2100,195.0963,2800
0,0.08,19.19,9.963,0,2.835,3.698,15417200,0,0,0,0.002,4.605,0,0,0,0,3,1,0,3.698,1.104,0,5,0,0.328,0,0,0,2.935,11.46,0.648,0.171,0,0,0.011,0,23.82,42.38779,-71.0994,20 Madison St Somerville 02143,2143,4,2,1600,148.6448,3200
0,0,3.99,1.269,0,0.021,0.705,0,0,0,7.039,0,0,0.308,0,0,0,34,1,0,0.705,18.63,0,18,99,0.173,0,0,0,0.41,1.581,0.125,0,0,0,0,0,26.03,42.38953,-71.10573,187 Highland Ave Somerville 02143,2143,6,2,1500,139.3545,4800
0,0.08,19.19,9.963,0,2.835,3.698,15417200,0,0,0,0.002,4.605,0,0,0,0,3,1,0,3.698,1.104,0,5,0,0.328,0,0,0,2.935,11.46,0.648,0.171,0,0,0.011,0,23.82,42.38779,-71.0994,20 Madison St #1A Somerville 02143,2143,4,2,,0,3200
0,0.113,32.08,9.349,0,0.227,0.93,7899909,0,0,0,0.064,0,0,0,1,0,2,1,68.8,0.93,0,0.042,6,0,10.73,0,0,0,0.769,8.154,0.448,0,0,0,0,0,4.4,42.375874,-71.095505,237 Tremont St #Z2 Somerville 02143,2143,2,1,,0,1900
0,0,3.99,1.269,0,0.021,0.705,0,0,0,7.039,0,0,0.308,0,0,0,34,1,0,0.705,18.63,0,18,99,0.173,0,0,0,0.41,1.581,0.125,0,0,0,0,0,26.03,42.38778,-71.10239,138 Highland Ave #Z14 Somerville 02143,2143,,1,,0,2150
0,0,3.99,1.269,0,0.021,0.705,0,0,0,7.039,0,0,0.308,0,0,0,34,1,0,0.705,18.63,0,18,99,0.173,0,0,0,0.41,1.581,0.125,0,0,0,0,0,26.03,42.386303,-71.10545,153 Summer St #Z1 Somerville 02143,2143,1,1,,0,1900
0,0,68.12,3.676,0,1.26,2.294,24196649,0,0,0,0,0,0,0,1,0,3,1,68.8,2.294,1.282,0.027,7,0,2.12,0,0.001,0,1.914,0,0.313,0,0,0,0,0,2.647,42.383617,-71.09897,10 Putnam St #1 Somerville 02143,2143,2,1,900,83.6127,2200
0,0.01,7.223,4.156,4.945,0,5.894,0,0,0,7.211,0,0,1.158,0,0,0,27,1,0,5.894,6.686,0.08,21,77,0.069,0,0,0,1.417,0.018,0.023,0,0,0,0,0,32.24,42.375553,-71.0981,19 Bolton St Somerville 02143,2143,3,1.5,1585,147.251255,3300
0,0,3.99,1.269,0,0.021,0.705,0,0,0,7.039,0,0,0.308,0,0,0,34,1,0,0.705,18.63,0,18,99,0.173,0,0,0,0.41,1.581,0.125,0,0,0,0,0,26.03,42.380615,-71.107475,12 Eliot St #2 Somerville 02143,2143,4,1,,0,2800
0,0,3.99,1.269,0,0.021,0.705,0,0,0,7.039,0,0,0.308,0,0,0,34,1,0,0.705,18.63,0,18,99,0.173,0,0,0,0.41,1.581,0.125,0,0,0,0,0,26.03,42.38654,-71.10561,157 Summer St #14F Somerville 02143,2143,2,1,,0,2200
0,0,3.99,1.269,0,0.021,0.705,0,0,0,7.039,0,0,0.308,0,0,0,34,1,0,0.705,18.63,0,18,99,0.173,0,0,0,0.41,1.581,0.125,0,0,0,0,0,26.03,42.38635,-71.10558,155 Summer St #6F Somerville 02143,2143,2,1,,0,2200
0,0,3.99,1.269,0,0.021,0.705,0,0,0,7.039,0,0,0.308,0,0,0,34,1,0,0.705,18.63,0,18,99,0.173,0,0,0,0.41,1.581,0.125,0,0,0,0,0,26.03,42.38635,-71.10558,155 Summer St #5F Somerville 02143,2143,3,1,,0,2900
0,0.01,7.223,4.156,4.945,0,5.894,0,0,0,7.211,0,0,1.158,0,0,0,27,1,0,5.894,6.686,0.08,21,77,0.069,0,0,0,1.417,0.018,0.023,0,0,0,0,0,32.24,42.378693,-71.10548,393 Washington St #1 Somerville 02143,2143,3,1,800,74.3224,2650
0,0.01,7.223,4.156,4.945,0,5.894,0,0,0,7.211,0,0,1.158,0,0,0,27,1,0,5.894,6.686,0.08,21,77,0.069,0,0,0,1.417,0.018,0.023,0,0,0,0,0,32.24,42.380486,-71.10001,20 Carlton St #2 Somerville 02143,2143,2,1,,0,2100
0,0.01,7.223,4.156,4.945,0,5.894,0,0,0,7.211,0,0,1.158,0,0,0,27,1,0,5.894,6.686,0.08,21,77,0.069,0,0,0,1.417,0.018,0.023,0,0,0,0,0,32.24,42.378693,-71.10548,393 Washington St Somerville 02143,2143,3,1,,0,2750
0,0.113,32.08,9.349,0,0.227,0.93,7899909,0,0,0,0.064,0,0,0,1,0,2,1,68.8,0.93,0,0.042,6,0,10.73,0,0,0,0.769,8.154,0.448,0,0,0,0,0,4.4,42.379635,-71.09198,197 Washington St #403 Somerville 02143,2143,1,1,631,58.621793,2200
0,0.088,7.871,3.264,0,2.131,2.288,0,0,0,0,0,0,0,0,0,0,30,1,0,2.288,12.75,0,13,50,2.853,0,0,0.097,3.837,0,0.064,0,0.011,0,0,0,19.82,42.391888,-71.11223,Powder House Somerville 02143,2143,2,1,,0,1995
0,0.113,32.08,9.349,0,0.227,0.93,7899909,0,0,0,0.064,0,0,0,1,0,2,1,68.8,0.93,0,0.042,6,0,10.73,0,0,0,0.769,8.154,0.448,0,0,0,0,0,4.4,42.374317,-71.09096,Ward Two Somerville 02143,2143,2,2,,0,3400
0,0.01,7.223,4.156,4.945,0,5.894,0,0,0,7.211,0,0,1.158,0,0,0,27,1,0,5.894,6.686,0.08,21,77,0.069,0,0,0,1.417,0.018,0.023,0,0,0,0,0,32.24,42.3767,-71.09936,Ward Two Somerville 02143,2143,2,1,,0,2550
0,0.113,32.08,9.349,0,0.227,0.93,7899909,0,0,0,0.064,0,0,0,1,0,2,1,68.8,0.93,0,0.042,6,0,10.73,0,0,0,0.769,8.154,0.448,0,0,0,0,0,4.4,42.374317,-71.09096,Ward Two Somerville 02143,2143,2,2,,0,2900
0,0.113,32.08,9.349,0,0.227,0.93,7899909,0,0,0,0.064,0,0,0,1,0,2,1,68.8,0.93,0,0.042,6,0,10.73,0,0,0,0.769,8.154,0.448,0,0,0,0,0,4.4,42.381367,-71.09884,Prospect Hill Somerville 02143,2143,2,2,1517,140.933851,3450
0,0.08,19.19,9.963,0,2.835,3.698,15417200,0,0,0,0.002,4.605,0,0,0,0,3,1,0,3.698,1.104,0,5,0,0.328,0,0,0,2.935,11.46,0.648,0.171,0,0,0.011,0,23.82,42.38878,-71.09924,Winter Hill Somerville 02143,2143,3,2,,0,2800
0,0,3.99,1.269,0,0.021,0.705,0,0,0,7.039,0,0,0.308,0,0,0,34,1,0,0.705,18.63,0,18,99,0.173,0,0,0,0.41,1.581,0.125,0,0,0,0,0,26.03,42.385338,-71.11299,Spring Hill Somerville 02143,2143,,1,,0,1550
0,0.088,7.871,3.264,0,2.131,2.288,0,0,0,0,0,0,0,0,0,0,30,1,0,2.288,12.75,0,13,50,2.853,0,0,0.097,3.837,0,0.064,0,0.011,0,0,0,19.82,42.38787,-71.11447,Spring Hill Somerville 02143,2143,2,2,,0,3500
0,0,3.99,1.269,0,0.021,0.705,0,0,0,7.039,0,0,0.308,0,0,0,34,1,0,0.705,18.63,0,18,99,0.173,0,0,0,0.41,1.581,0.125,0,0,0,0,0,26.03,42.383923,-71.10866,Spring Hill Somerville 02143,2143,2,1,,0,2250
